precio,producto_id,sucursal_id
168.0,0000040804996,10-1-2
168.0,0000040804996,10-2-216
168.1,0000042096276,1-1-12
158.82,0000042096276,47-1-3
204.65,0000042096276,6-1-23
204.65,0000042096276,6-2-21
160.9,0000042126560,1-1-12
166.0,0000042126560,10-1-159
162.0,0000042126560,10-1-2
161.0,0000042126560,10-1-9
163.0,0000042126560,11-5-1002
166.3,0000042126560,11-5-1008
161.4,0000042126560,11-5-1017
174.4,0000042126560,11-5-1020
185.8,0000042126560,11-5-1057
182.6,0000042126560,11-5-3608
167.9,0000042126560,11-5-3613
162.99,0000042126560,16-1-1302
167.85,0000042126560,16-1-1402
188.25,0000042126560,16-1-1502
160.95,0000042126560,16-1-602
181.0,0000042126560,2-1-009
174.0,0000042126560,2-1-103
197.06,0000042126560,47-1-3
188.3,0000042126560,5-1-4
204.65,0000042126560,6-1-23
204.65,0000042126560,6-2-21
204.49,0000042126560,7-1-35
220.85,0000042126560,7-1-47
163.0,0000042126560,9-1-711
163.0,0000042126560,9-2-4
163.0,0000042126560,9-3-5205
87.0,0000042149996,10-1-2
100.0,0000042149996,10-1-46
86.0,0000042149996,10-1-9
87.0,0000042149996,10-2-216
85.0,0000042149996,16-1-1202
87.0,0000042149996,16-1-602
99.95,0000042149996,16-1-702
96.72,0000042149996,47-1-3
100.0,0000042149996,9-1-243
87.5,0000042149996,9-2-4
87.5,0000042149996,9-3-5205
285.0,0000042171850,9-1-655
245.0,0000042171850,9-1-711
249.0,0000042171850,9-2-4
249.0,0000042171850,9-3-5205
325.0,0000042171850,9-3-5222
339.0,0000042171850,9-3-5251
229.0,0000042172536,9-1-430
215.0,0000042172536,9-2-953
100.99,0000042207573,16-1-1302
505.0,0000042211051,9-1-194
509.0,0000042211051,9-1-70
439.0,0000042211051,9-1-711
449.0,0000042211051,9-2-4
445.0,0000042211051,9-3-5218
579.0,0000042211051,9-3-5222
609.0,0000042211051,9-3-5251
160.9,0000042231301,1-1-12
119.0,0000042231301,10-1-159
163.0,0000042231301,10-1-2
161.0,0000042231301,10-1-9
172.79,0000042231301,12-1-185
162.99,0000042231301,12-1-188
162.94,0000042231301,16-1-1202
162.99,0000042231301,16-1-1302
188.25,0000042231301,16-1-1502
160.95,0000042231301,16-1-602
181.0,0000042231301,2-1-009
174.0,0000042231301,2-1-103
197.07,0000042231301,47-1-3
188.3,0000042231301,5-1-4
204.65,0000042231301,6-1-23
204.65,0000042231301,6-2-21
163.0,0000042231301,9-1-711
163.0,0000042231301,9-2-4
163.0,0000042231301,9-3-5205
215.5,0000042231486,1-1-12
262.0,0000042231486,10-1-142
241.0,0000042231486,10-1-147
244.0,0000042231486,10-1-178
234.0,0000042231486,10-1-2
236.0,0000042231486,10-1-32
276.0,0000042231486,10-1-48
265.0,0000042231486,10-1-53
216.0,0000042231486,10-1-9
244.0,0000042231486,10-2-132
241.0,0000042231486,10-2-141
276.0,0000042231486,10-2-143
234.0,0000042231486,10-2-216
240.7,0000042231486,11-2-1011
236.0,0000042231486,11-2-1015
226.6,0000042231486,11-2-1076
231.3,0000042231486,11-2-1097
236.0,0000042231486,11-5-1002
240.7,0000042231486,11-5-1008
233.7,0000042231486,11-5-1017
252.5,0000042231486,11-5-1020
269.1,0000042231486,11-5-1057
264.3,0000042231486,11-5-3608
243.1,0000042231486,11-5-3613
250.15,0000042231486,12-1-185
235.99,0000042231486,12-1-188
269.0,0000042231486,13-1-108
237.99,0000042231486,16-1-1302
243.05,0000042231486,16-1-1402
215.95,0000042231486,16-1-602
199.95,0000042231486,16-1-702
276.0,0000042231486,2-1-009
262.0,0000042231486,2-1-037
268.0,0000042231486,2-1-103
178.38,0000042231486,47-1-3
285.0,0000042231486,9-1-655
245.0,0000042231486,9-1-711
249.0,0000042231486,9-2-4
249.0,0000042231486,9-3-5205
325.0,0000042231486,9-3-5222
339.0,0000042231486,9-3-5251
184.9,0000042231509,1-1-12
229.0,0000042231509,9-1-430
215.0,0000042231509,9-2-953
439.0,0000042277132,10-1-112
472.0,0000042277132,10-1-142
483.0,0000042277132,10-1-147
422.0,0000042277132,10-1-159
426.0,0000042277132,10-1-32
499.0,0000042277132,10-1-45
478.0,0000042277132,10-1-53
439.0,0000042277132,10-2-132
249.0,0000042277132,10-2-141
499.0,0000042277132,10-2-146
483.0,0000042277132,10-2-184
422.0,0000042277132,10-2-216
426.0,0000042277132,10-2-295
477.1,0000042277132,11-5-3608
438.8,0000042277132,11-5-3613
425.99,0000042277132,12-1-168
451.55,0000042277132,12-1-185
427.99,0000042277132,16-1-1302
438.75,0000042277132,16-1-1402
373.95,0000042277132,16-1-702
499.0,0000042277132,2-1-009
483.0,0000042277132,2-1-103
505.0,0000042277132,9-1-194
509.0,0000042277132,9-1-70
439.0,0000042277132,9-1-711
449.0,0000042277132,9-2-4
445.0,0000042277132,9-3-5218
579.0,0000042277132,9-3-5222
609.0,0000042277132,9-3-5251
181.0,0000042277705,10-1-142
188.0,0000042277705,10-1-147
194.0,0000042277705,10-1-149
124.0,0000042277705,10-1-178
170.0,0000042277705,10-1-2
102.99,0000042277705,10-1-29
191.0,0000042277705,10-1-48
170.0,0000042277705,10-2-216
180.19,0000042277705,12-1-185
169.99,0000042277705,12-1-188
168.99,0000042277705,16-1-1302
194.0,0000042277705,2-1-009
188.0,0000042277705,2-1-103
275.0,0000042277712,10-1-142
286.0,0000042277712,10-1-147
295.0,0000042277712,10-1-149
188.0,0000042277712,10-1-178
259.0,0000042277712,10-1-2
157.0,0000042277712,10-1-29
189.0,0000042277712,10-1-55
257.0,0000042277712,10-1-9
259.0,0000042277712,10-2-216
273.49,0000042277712,12-1-185
257.99,0000042277712,12-1-188
286.0,0000042277712,13-1-108
200.0,0000042277712,16-1-1302
295.0,0000042277712,2-1-009
279.0,0000042277712,2-1-037
285.0,0000042277712,2-1-103
225.0,0000042277712,47-1-3
160.9,0000042277842,1-1-12
166.3,0000042277842,11-2-1011
163.0,0000042277842,11-2-1015
177.7,0000042277842,11-2-1022
182.6,0000042277842,11-2-1042
156.5,0000042277842,11-2-1076
159.8,0000042277842,11-2-1097
163.0,0000042277842,11-5-1002
166.3,0000042277842,11-5-1008
161.4,0000042277842,11-5-1017
174.4,0000042277842,11-5-1020
185.8,0000042277842,11-5-1057
182.6,0000042277842,11-5-3608
167.9,0000042277842,11-5-3613
165.0,0000042277842,2-1-037
181.0,0000042277842,2-1-050
174.0,0000042277842,2-1-103
197.06,0000042277842,47-1-3
188.3,0000042277842,5-1-4
204.65,0000042277842,6-1-23
204.65,0000042277842,6-2-21
163.0,0000042277842,9-3-5218
205.0,0000042277842,9-3-5227
137.0,0000042300076,10-1-112
151.0,0000042300076,10-1-142
143.0,0000042300076,10-1-149
131.0,0000042300076,10-1-2
135.0,0000042300076,10-1-29
140.0,0000042300076,10-1-32
148.0,0000042300076,10-1-45
149.0,0000042300076,10-1-46
133.0,0000042300076,10-1-55
137.0,0000042300076,10-2-132
133.0,0000042300076,10-2-141
151.0,0000042300076,10-2-143
148.0,0000042300076,10-2-146
149.0,0000042300076,10-2-176
131.0,0000042300076,10-2-216
135.0,0000042300076,10-2-286
132.1,0000042300076,11-2-1015
143.9,0000042300076,11-2-1022
134.7,0000042300076,11-2-1026
129.4,0000042300076,11-2-1097
132.1,0000042300076,11-5-1002
134.7,0000042300076,11-5-1008
130.7,0000042300076,11-5-1017
141.3,0000042300076,11-5-1020
147.9,0000042300076,11-5-3608
136.0,0000042300076,11-5-3613
132.99,0000042300076,12-1-168
140.99,0000042300076,12-1-185
137.0,0000042300076,13-1-126
131.99,0000042300076,15-1-398
134.65,0000042300076,16-1-1302
131.99,0000042300076,16-1-1402
148.95,0000042300076,16-1-702
151.0,0000042300076,2-1-009
143.0,0000042300076,2-1-037
147.0,0000042300076,2-1-103
151.0,0000042300076,2-2-230
147.0,0000042300076,2-2-242
147.0,0000042300076,2-3-246
174.0,0000042300076,6-1-23
168.59,0000042300076,6-1-26
147.0,0000042300076,6-1-6
147.0,0000042300076,6-2-1
149.85,0000042300076,6-2-21
146.0,0000042300076,9-1-194
149.0,0000042300076,9-1-655
148.0,0000042300076,9-1-70
137.0,0000042300076,9-1-711
139.0,0000042300076,9-2-953
138.0,0000042300076,9-3-5218
167.0,0000042300076,9-3-5222
174.0,0000042300076,9-3-5251
183.9,0000042300083,1-1-12
222.0,0000042300083,10-1-112
160.0,0000042300083,10-1-142
225.0,0000042300083,10-1-147
226.0,0000042300083,10-1-149
211.0,0000042300083,10-1-159
213.0,0000042300083,10-1-178
205.0,0000042300083,10-1-2
214.0,0000042300083,10-1-29
231.0,0000042300083,10-1-45
239.0,0000042300083,10-1-46
209.0,0000042300083,10-1-55
184.0,0000042300083,10-1-9
211.0,0000042300083,10-2-110
213.0,0000042300083,10-2-132
209.0,0000042300083,10-2-141
160.0,0000042300083,10-2-143
231.0,0000042300083,10-2-146
234.0,0000042300083,10-2-168
239.0,0000042300083,10-2-176
225.0,0000042300083,10-2-184
205.0,0000042300083,10-2-216
184.0,0000042300083,10-2-295
206.2,0000042300083,11-2-1015
210.3,0000042300083,11-2-1026
230.9,0000042300083,11-2-1042
202.1,0000042300083,11-2-1097
206.2,0000042300083,11-5-1002
210.3,0000042300083,11-5-1008
204.1,0000042300083,11-5-1017
220.6,0000042300083,11-5-1020
235.1,0000042300083,11-5-1057
230.9,0000042300083,11-5-3608
212.4,0000042300083,11-5-3613
216.0,0000042300083,13-1-126
208.59,0000042300083,15-1-398
212.35,0000042300083,16-1-1102
209.99,0000042300083,16-1-1302
192.95,0000042300083,16-1-602
238.95,0000042300083,16-1-702
209.9,0000042300083,29-1-7
225.34,0000042300083,47-1-3
233.99,0000042300083,6-1-23
233.99,0000042300083,6-2-21
181.0,0000042333401,10-1-142
188.0,0000042333401,10-1-147
194.0,0000042333401,10-1-149
124.0,0000042333401,10-1-178
170.0,0000042333401,10-1-2
102.99,0000042333401,10-1-29
191.0,0000042333401,10-1-45
170.0,0000042333401,10-2-216
168.99,0000042333401,16-1-1302
275.0,0000042333418,10-1-142
286.0,0000042333418,10-1-147
295.0,0000042333418,10-1-149
188.0,0000042333418,10-1-178
259.0,0000042333418,10-1-2
157.0,0000042333418,10-1-29
189.0,0000042333418,10-1-55
257.0,0000042333418,10-1-9
259.0,0000042333418,10-2-216
295.0,0000042333418,2-1-009
279.0,0000042333418,2-1-037
285.0,0000042333418,2-1-103
281.25,0000042333418,47-1-3
153.0,0000042345466,10-1-142
134.0,0000042345466,10-1-147
135.0,0000042345466,10-1-178
129.0,0000042345466,10-1-2
138.0,0000042345466,10-1-32
162.0,0000042345466,10-1-48
131.0,0000042345466,10-1-55
132.0,0000042345466,10-1-9
129.0,0000042345466,10-2-216
138.85,0000042345466,12-1-185
130.99,0000042345466,12-1-188
158.0,0000042345466,13-1-108
130.94,0000042345466,16-1-1202
131.99,0000042345466,16-1-1302
131.95,0000042345466,16-1-602
162.0,0000042345466,2-1-009
153.0,0000042345466,2-1-037
157.0,0000042345466,2-1-103
160.59,0000042345466,47-1-3
353.0,0000042389422,10-1-29
50.99,0000057892054,16-1-1302
77.0,0000075001629,1-1-12
77.0,0000075001629,9-1-194
75.5,0000075001629,9-1-688
74.0,0000075001629,9-1-70
77.0,0000075001629,9-2-725
77.0,0000075001629,9-3-5205
81.2,0000075001629,9-3-5218
74.0,0000075001629,9-3-5227
85.0,0000075001629,9-3-5251
119.0,0000075002817,9-2-4
119.0,0000075002817,9-3-5205
145.4,0000075024956,1-1-12
174.0,0000075024956,10-1-112
189.0,0000075024956,10-1-123
165.0,0000075024956,10-1-142
181.0,0000075024956,10-1-149
173.0,0000075024956,10-1-159
171.0,0000075024956,10-1-2
175.0,0000075024956,10-1-29
176.0,0000075024956,10-1-32
178.0,0000075024956,10-1-48
191.0,0000075024956,10-1-53
146.0,0000075024956,10-1-9
173.0,0000075024956,10-2-110
174.0,0000075024956,10-2-132
178.0,0000075024956,10-2-143
181.0,0000075024956,10-2-146
159.0,0000075024956,10-2-168
189.0,0000075024956,10-2-176
171.0,0000075024956,10-2-216
175.0,0000075024956,10-2-286
146.0,0000075024956,10-2-295
180.0,0000075024956,10-3-463
173.2,0000075024956,11-2-1011
169.8,0000075024956,11-2-1015
185.1,0000075024956,11-2-1022
190.2,0000075024956,11-2-1042
163.0,0000075024956,11-2-1076
166.4,0000075024956,11-2-1097
169.8,0000075024956,11-5-1002
173.2,0000075024956,11-5-1008
168.1,0000075024956,11-5-1017
181.7,0000075024956,11-5-1020
193.6,0000075024956,11-5-1057
190.2,0000075024956,11-5-3608
174.9,0000075024956,11-5-3613
170.99,0000075024956,12-1-168
181.25,0000075024956,12-1-185
184.0,0000075024956,13-1-126
193.0,0000075024956,13-1-82
150.99,0000075024956,16-1-1502
181.0,0000075024956,2-1-009
165.0,0000075024956,2-1-037
176.0,0000075024956,2-1-103
176.0,0000075024956,2-3-246
155.12,0000075024956,47-1-3
151.5,0000075024956,5-1-4
161.35,0000075024956,6-1-23
161.35,0000075024956,6-2-21
145.4,0000075026455,1-1-12
162.0,0000075026455,10-1-142
186.0,0000075026455,10-1-147
174.0,0000075026455,10-1-159
175.0,0000075026455,10-1-178
170.0,0000075026455,10-1-2
146.0,0000075026455,10-1-9
170.0,0000075026455,10-2-141
178.0,0000075026455,10-2-143
146.0,0000075026455,10-2-295
180.0,0000075026455,10-3-463
186.0,0000075026455,10-3-644
173.2,0000075026455,11-2-1011
169.8,0000075026455,11-2-1015
185.1,0000075026455,11-2-1022
190.2,0000075026455,11-2-1042
166.4,0000075026455,11-2-1097
169.8,0000075026455,11-5-1002
173.2,0000075026455,11-5-3603
174.9,0000075026455,11-5-3613
169.99,0000075026455,12-1-168
180.19,0000075026455,12-1-185
176.0,0000075026455,2-1-103
176.0,0000075026455,2-2-242
181.0,0000075026455,2-3-247
166.5,0000075026455,44-1-8
168.9,0000075026455,45-1-5
166.5,0000075026455,46-1-3
155.12,0000075026455,47-1-3
151.5,0000075026455,5-1-4
99.9,0000075026455,6-1-23
99.9,0000075026455,6-2-21
173.0,0000075027513,1-1-12
201.0,0000075027513,10-1-112
219.0,0000075027513,10-1-123
196.0,0000075027513,10-1-142
190.0,0000075027513,10-1-147
195.0,0000075027513,10-1-178
188.0,0000075027513,10-1-2
189.0,0000075027513,10-1-29
212.0,0000075027513,10-1-45
216.0,0000075027513,10-1-48
209.0,0000075027513,10-1-53
171.0,0000075027513,10-1-9
195.0,0000075027513,10-2-132
189.0,0000075027513,10-2-141
216.0,0000075027513,10-2-143
212.0,0000075027513,10-2-146
181.0,0000075027513,10-2-168
190.0,0000075027513,10-2-184
188.0,0000075027513,10-2-216
165.0,0000075027513,10-2-295
201.0,0000075027513,10-3-463
203.0,0000075027513,10-3-644
193.0,0000075027513,11-2-1011
189.2,0000075027513,11-2-1015
206.2,0000075027513,11-2-1022
211.9,0000075027513,11-2-1042
181.6,0000075027513,11-2-1076
185.4,0000075027513,11-2-1097
181.6,0000075027513,11-4-1037
189.2,0000075027513,11-5-1002
193.0,0000075027513,11-5-1008
187.3,0000075027513,11-5-1017
202.4,0000075027513,11-5-1020
211.9,0000075027513,11-5-3608
194.9,0000075027513,11-5-3613
189.99,0000075027513,12-1-168
201.39,0000075027513,12-1-185
226.0,0000075027513,13-1-108
199.0,0000075027513,13-1-126
188.99,0000075027513,15-1-398
192.95,0000075027513,16-1-1302
194.85,0000075027513,16-1-1402
190.99,0000075027513,16-1-1502
216.0,0000075027513,2-1-009
196.0,0000075027513,2-1-037
209.0,0000075027513,2-1-103
209.0,0000075027513,2-2-242
209.0,0000075027513,2-3-246
216.0,0000075027513,2-3-247
199.9,0000075027513,44-1-8
203.9,0000075027513,45-1-5
199.9,0000075027513,46-1-3
184.88,0000075027513,47-1-3
179.9,0000075027513,5-1-4
119.9,0000075027513,6-1-23
119.9,0000075027513,6-2-21
156.9,0000075027513,8-1-8
190.0,0000075027513,9-1-430
219.0,0000075027513,9-1-655
195.0,0000075027513,9-1-711
249.0,0000075027513,9-2-725
197.0,0000075027513,9-3-5205
239.0,0000075027513,9-3-5222
249.0,0000075027513,9-3-5251
173.0,0000075027537,1-1-12
193.0,0000075027537,10-1-159
188.0,0000075027537,10-1-2
189.0,0000075027537,10-1-29
201.0,0000075027537,10-1-32
216.0,0000075027537,10-1-48
171.0,0000075027537,10-1-9
190.99,0000075027537,16-1-1302
216.0,0000075027537,2-1-009
209.0,0000075027537,2-1-103
184.88,0000075027537,47-1-3
40.5,0000075030889,10-1-53
208.0,0000075031060,10-1-159
190.0,0000075031060,10-1-2
188.0,0000075031060,10-1-29
191.0,0000075031060,10-1-46
210.0,0000075031060,10-1-53
207.1,0000075031060,11-2-1011
203.0,0000075031060,11-2-1015
221.3,0000075031060,11-2-1022
227.4,0000075031060,11-2-1042
194.9,0000075031060,11-4-1037
207.1,0000075031060,11-5-1008
201.0,0000075031060,11-5-1017
231.0,0000075031060,11-5-1057
227.4,0000075031060,11-5-3608
201.39,0000075031060,12-1-185
189.99,0000075031060,12-1-188
207.05,0000075031060,16-1-1302
209.05,0000075031060,16-1-1402
190.99,0000075031060,16-1-1502
202.95,0000075031060,16-1-602
216.0,0000075031060,2-1-009
209.0,0000075031060,2-1-103
199.9,0000075031060,44-1-8
204.9,0000075031060,45-1-5
199.9,0000075031060,46-1-3
184.88,0000075031060,47-1-3
180.69,0000075031060,6-1-23
186.29,0000075031060,6-1-6
180.69,0000075031060,6-2-21
125.0,0000075031589,10-1-142
109.0,0000075031589,16-1-1202
99.9,0000075031589,29-1-5
97.0,0000075031589,44-1-8
98.0,0000075031589,45-1-5
97.0,0000075031589,46-1-3
119.0,0000075031589,9-2-4
119.0,0000075031589,9-3-5205
75.0,0000075032715,44-1-8
75.0,0000075032715,45-1-5
75.0,0000075032715,46-1-3
85.33,0000075032715,47-1-3
85.8,0000075032715,5-1-4
86.0,0000075032715,9-1-711
90.0,0000075032715,9-1-752
89.0,0000075032715,9-2-4
86.0,0000075032715,9-2-725
85.0,0000075032715,9-3-5205
86.0,0000075032715,9-3-5251
90.0,0000075032715,9-3-5277
133.4,0000075043308,1-1-12
99.0,0000075043308,10-1-142
94.04,0000075043308,10-1-178
104.0,0000075043308,10-1-29
95.0,0000075043308,10-1-32
134.0,0000075043308,10-1-9
94.04,0000075043308,10-2-141
104.0,0000075043308,10-2-286
134.0,0000075043308,10-2-295
165.35,0000075043308,12-1-185
155.99,0000075043308,12-1-188
164.0,0000075043308,13-1-108
156.0,0000075043308,13-1-126
155.94,0000075043308,16-1-1202
150.0,0000075043308,2-1-037
166.0,0000075043308,2-1-050
160.0,0000075043308,2-1-103
145.0,0000075043308,29-1-7
149.9,0000075043308,44-1-8
159.9,0000075043308,45-1-5
149.9,0000075043308,46-1-3
141.58,0000075043308,47-1-3
110.0,0000075047849,1-1-12
136.8,0000075047849,47-1-3
134.9,0000075047849,8-1-8
128.5,0000075047856,1-1-12
137.5,0000075047856,47-1-3
118.09,0000075047856,6-1-23
118.09,0000075047856,6-2-21
133.4,0000075048099,1-1-12
166.0,0000075048099,2-1-050
160.0,0000075048099,2-1-103
149.9,0000075048099,44-1-8
151.9,0000075048099,45-1-5
149.9,0000075048099,46-1-3
91.85,0000075048099,47-1-3
133.4,0000075051747,1-1-12
161.0,0000075051747,13-1-126
140.25,0000075051747,47-1-3
90.5,0000075058845,47-1-3
78.39,0000075058845,6-1-23
78.39,0000075058845,6-2-21
92.0,0000075058852,47-1-3
79.65,0000075058852,6-1-23
79.65,0000075058852,6-2-21
100.0,0000075062613,10-1-159
99.0,0000075062613,10-1-29
109.0,0000075062613,10-1-48
111.0,0000075062613,2-1-009
108.0,0000075062613,2-1-103
89.0,0000075063108,1-1-12
112.53,0000075063108,47-1-3
103.4,0000075063115,1-1-12
112.53,0000075063115,47-1-3
84.6,0000075063177,47-1-3
173.0,0000075067038,13-1-108
165.0,0000075067038,13-1-126
157.99,0000075067038,16-1-1502
166.0,0000075067038,2-1-050
160.0,0000075067038,2-1-103
140.25,0000075067038,47-1-3
193.0,0000075067069,10-1-142
216.0,0000075067069,10-1-149
152.0,0000075067069,10-1-178
203.0,0000075067069,10-1-2
212.0,0000075067069,10-1-45
191.0,0000075067069,10-1-46
209.0,0000075067069,10-1-53
152.0,0000075067069,10-2-132
203.0,0000075067069,10-2-216
215.19,0000075067069,12-1-185
202.99,0000075067069,12-1-188
202.94,0000075067069,16-1-1202
190.99,0000075067069,16-1-1302
216.0,0000075067069,2-1-009
209.0,0000075067069,2-1-103
184.88,0000075067069,47-1-3
207.0,0000075067373,10-1-2
230.0,0000075067373,10-1-48
219.45,0000075067373,12-1-185
206.99,0000075067373,12-1-188
208.99,0000075067373,16-1-1302
234.0,0000075067373,2-1-009
212.0,0000075067373,2-1-037
226.0,0000075067373,2-1-103
234.0,0000075067373,2-2-230
226.0,0000075067373,2-2-242
226.0,0000075067373,2-3-246
234.0,0000075067373,2-3-247
216.9,0000075067373,44-1-8
216.9,0000075067373,45-1-5
216.9,0000075067373,46-1-3
202.68,0000075067373,47-1-3
204.0,0000075067410,10-1-2
185.0,0000075067410,10-1-29
189.0,0000075067410,10-1-32
230.0,0000075067410,10-1-48
219.45,0000075067410,12-1-185
206.99,0000075067410,12-1-188
208.99,0000075067410,16-1-1402
234.0,0000075067410,2-1-009
226.0,0000075067410,2-1-103
202.7,0000075067410,47-1-3
214.0,0000075067946,10-1-159
247.0,0000075067946,10-1-2
285.0,0000075067946,10-1-48
245.0,0000075067946,10-1-9
262.89,0000075067946,12-1-185
247.99,0000075067946,12-1-188
247.94,0000075067946,16-1-1202
244.99,0000075067946,16-1-1302
290.0,0000075067946,2-1-009
264.0,0000075067946,2-1-037
281.0,0000075067946,2-1-103
248.41,0000075067946,47-1-3
132.0,0000075068066,10-1-112
149.0,0000075068066,10-1-123
137.0,0000075068066,10-1-147
135.0,0000075068066,10-1-178
124.0,0000075068066,10-1-2
125.0,0000075068066,10-1-45
146.0,0000075068066,10-1-48
126.0,0000075068066,10-1-53
118.0,0000075068066,10-1-9
135.0,0000075068066,10-2-132
146.0,0000075068066,10-2-143
127.0,0000075068066,10-2-168
137.0,0000075068066,10-2-184
124.0,0000075068066,10-2-216
123.99,0000075068066,12-1-168
131.45,0000075068066,12-1-185
139.0,0000075068066,13-1-108
123.0,0000075068066,13-1-126
126.99,0000075068066,16-1-1302
148.95,0000075068066,16-1-702
146.0,0000075068066,2-1-009
132.0,0000075068066,2-1-037
141.0,0000075068066,2-1-103
146.0,0000075068066,2-2-230
141.0,0000075068066,2-2-242
141.0,0000075068066,2-3-246
146.0,0000075068066,2-3-247
129.0,0000075068066,29-1-7
124.4,0000075068066,47-1-3
196.0,0000075068493,10-1-142
190.0,0000075068493,10-1-147
193.0,0000075068493,10-1-159
195.0,0000075068493,10-1-178
188.0,0000075068493,10-1-2
189.0,0000075068493,10-1-29
201.0,0000075068493,10-1-32
216.0,0000075068493,10-1-48
209.0,0000075068493,10-1-53
171.0,0000075068493,10-1-9
195.0,0000075068493,10-2-132
173.85,0000075068493,12-1-185
163.99,0000075068493,12-1-188
190.99,0000075068493,16-1-1302
218.95,0000075068493,16-1-702
216.0,0000075068493,2-1-009
209.0,0000075068493,2-1-103
216.0,0000075068493,2-2-230
209.0,0000075068493,2-2-242
209.0,0000075068493,2-3-246
167.22,0000075068493,47-1-3
111.0,0000075068677,10-1-142
119.0,0000075068677,10-1-149
98.0,0000075068677,10-1-178
113.0,0000075068677,10-1-2
126.0,0000075068677,10-1-45
103.0,0000075068677,10-1-46
124.0,0000075068677,10-1-53
98.0,0000075068677,10-2-132
113.0,0000075068677,10-2-216
120.85,0000075068677,12-1-185
113.99,0000075068677,12-1-188
113.99,0000075068677,16-1-1402
128.0,0000075068677,2-1-009
117.0,0000075068677,2-1-037
124.0,0000075068677,2-1-103
109.73,0000075068677,47-1-3
115.0,0000075068684,10-1-142
127.0,0000075068684,10-1-149
95.0,0000075068684,10-1-178
114.0,0000075068684,10-1-2
126.0,0000075068684,10-1-45
103.0,0000075068684,10-1-46
124.0,0000075068684,10-1-53
95.0,0000075068684,10-2-132
114.0,0000075068684,10-2-216
120.85,0000075068684,12-1-185
113.99,0000075068684,12-1-188
119.0,0000075068684,13-1-126
